Morgan Stanley,E*TRADE,20-02-2020,14-02-2020,55.84000015,14-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,15-02-2020,,15-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,16-02-2020,,16-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,17-02-2020,,17-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,18-02-2020,55.52000046,18-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,19-02-2020,56.31000137,19-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,20-02-2020,53.75,20-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,21-02-2020,52.41999817,21-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,22-02-2020,,22-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,23-02-2020,,23-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,24-02-2020,49.68000031,24-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,25-02-2020,48.02999878,25-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,26-02-2020,47.24000168,26-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,27-02-2020,45.40999985,27-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,28-02-2020,45.02999878,28-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,29-02-2020,,29-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,01-03-2020,,01-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,02-03-2020,46.47999954,02-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,03-03-2020,44.40000153,03-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,04-03-2020,45.24000168,04-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,05-03-2020,42.59000015,05-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,06-03-2020,41.84000015,06-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,07-03-2020,,07-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,08-03-2020,,08-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,09-03-2020,37.5,09-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,10-03-2020,39.5,10-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,11-03-2020,36.86999893,11-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,12-03-2020,31.30999947,12-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,13-03-2020,37.5,13-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,14-03-2020,,14-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,15-03-2020,,15-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,16-03-2020,31.64999962,16-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,17-03-2020,33.79000092,17-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,18-03-2020,30.75,18-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,19-03-2020,30.92000008,19-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,20-03-2020,29.67000008,20-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,21-03-2020,,21-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,22-03-2020,,22-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,23-03-2020,27.80999947,23-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,24-03-2020,33.22000122,24-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,25-03-2020,33.99000168,25-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,26-03-2020,35.70999908,26-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,27-03-2020,34.00999832,27-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,28-03-2020,,28-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,29-03-2020,,29-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,30-03-2020,34.84000015,30-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,31-03-2020,34,31-03-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,01-04-2020,31.62000084,01-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,02-04-2020,33.90000153,02-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,03-04-2020,33.84999847,03-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,04-04-2020,,04-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,05-04-2020,,05-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,06-04-2020,37.00999832,06-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,07-04-2020,36.93999863,07-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,08-04-2020,39.36999893,08-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,09-04-2020,41.08000183,09-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,10-04-2020,,10-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,11-04-2020,,11-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,12-04-2020,,12-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,13-04-2020,39.58000183,13-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,14-04-2020,39.86000061,14-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,15-04-2020,38.40000153,15-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,16-04-2020,38.36000061,16-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,17-04-2020,39.09000015,17-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,18-04-2020,,18-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,19-04-2020,,19-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,20-04-2020,,20-04-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
